Stations_ID;Datum;Qualitaet;Min_5cm;Min_2m;Mittel_2m;Max_2m;Relative_Feuchte;Mittel_Windstaerke;Max_Windgeschwindigkeit;Sonnenscheindauer;Mittel_Bedeckungsgrad;Niederschlagshoehe;Mittel_Luftdruck;
1766;2018-05-27;3;13;15,6;20,9;28,1;65,54;2,5;9,6;9,8;4,3;1,1;1012,66;
1766;2018-05-28;3;11,5;14;23;29,8;66,42;1,7;6,2;14,35;5,6;0;1011,42;
1766;2018-05-29;3;13,7;17,6;23,7;31,9;68,5;2,3;13,4;9,467;5,2;2,1;1006,64;
1766;2018-05-30;3;15,5;17,2;22,4;28,2;73,04;1,6;5,3;10,567;4,3;0;1007,85;
1766;2018-05-31;3;14;16,9;22,1;30,2;76,42;1,8;12,2;8,317;5,6;0;1007,99;
1766;2018-06-01;3;13,9;16,5;20,3;25,1;83,04;2,4;9,3;3,533;7;1,9;1008,86;
1766;2018-06-02;3;11;14,6;17,8;22,3;85,79;3,3;8,2;1,967;6,5;0;1011,52;
1766;2018-06-03;3;10;13,3;18,4;23,2;79,79;1,6;7,5;4,5;4,5;0;1012,03;
1766;2018-06-04;3;8,8;11,9;18,4;24;79,13;2,9;9,3;11,733;3;0;1007,97;
1766;2018-06-05;3;7,1;11,9;16,8;22,2;77,21;2;5,1;5,683;5,3;0;1007,91;
1766;2018-06-06;3;6,1;10,3;20,6;28;64,92;2;8,4;15,05;0,8;0;1007,66;
1766;2018-06-07;3;11;15,1;23,1;30,8;63,42;2,1;7,7;11,683;3,2;1,2;1007,63;
1766;2018-06-08;3;14,7;16,6;20,3;25,5;83,71;2,1;7,4;2,617;6,7;14;1007,48;
1766;2018-06-09;3;14,1;16;21,6;27,7;71,63;2,5;7,4;9,367;5,5;1,6;1006,35;
1766;2018-06-10;3;11,3;13,8;18,8;24,1;82,33;2,9;8,2;4,333;6,1;0,1;1006,17;
1766;2018-06-11;3;11,5;12,7;17,4;22,9;68,54;3,4;7,9;11,433;4,9;0;1006,79;
1766;2018-06-12;3;11;11,7;15,2;18,4;71,75;3,2;8,7;1,233;6,9;0;1007;
1766;2018-06-13;3;4,5;8,4;14,1;18,6;71,46;3,2;9,8;0,783;6,8;0;1009,45;
1766;2018-06-14;3;3,8;6,8;15,1;22,1;77,67;3,2;11,1;6,85;6,5;3,4;1009,04;
1766;2018-06-15;3;11,3;12,6;18,7;24,2;71,63;1,5;5,1;6,183;6,4;0;1010,05;
1766;2018-06-16;3;11,1;13,6;19;25,1;69,13;2,9;11,5;6,817;6,4;0,8;1008,42;
1766;2018-06-17;3;9,9;12,6;16,9;19,8;67,92;4,4;12,9;4,7;6,7;0;1010,79;
1766;2018-06-18;3;12,1;13,2;17,4;21,5;77,54;3,8;12,2;0,2;6,6;0,1;1013,5;
1766;2018-06-19;3;12,6;14,8;18,2;22,1;80,63;3,2;9,3;0,033;7,1;0,2;1016,28;
1766;2018-06-20;3;12;16,3;21,5;27,9;70,58;3,5;12,3;7,467;4,3;2,7;1013,78;
1766;2018-06-21;3;8,9;9,6;15,1;18,7;72,92;5,7;17,5;6,717;4,5;6,2;1011,3;
1766;2018-06-22;3;8,7;9,5;12,8;16,7;77,79;5,5;15,8;3,7;6,1;3,6;1016,77;
1766;2018-06-23;3;7,9;10,4;14,2;19;68,5;4,5;11,3;4,567;6,7;0;1018,66;
1766;2018-06-24;3;8,1;9,7;13,3;15,9;84,42;2,8;7,7;0,067;7,4;0,7;1016,3;
1766;2018-06-25;3;11,7;12,7;16,4;21,9;76,96;3,6;8,7;6,733;5,3;0;1017,25;
1766;2018-06-26;3;5,6;9,2;14;18,4;81,17;2,1;5,7;2,383;6,4;0;1019,39;
1766;2018-06-27;3;4,4;8,2;18,1;26,4;67,83;2,5;9,6;13,083;2,8;0;1018,7;
1766;2018-06-28;3;7,7;12;21,5;28,2;56,13;3,4;9,6;14,75;1,7;0;1016,53;
1766;2018-06-29;3;8,1;12;21,1;29;58,33;3,1;9,8;15,467;0,3;0;1012,41;
1766;2018-06-30;3;9,9;14,1;20,7;26,8;47,33;3,3;10,8;15,5;0,2;0;1011,05;
1766;2018-07-01;3;11;14,7;20;25;37,42;3,4;12;15,517;0;0;1012,44;
1766;2018-07-02;3;6,1;12,4;19,6;26;41,54;2,8;9,4;15,433;0,3;0;1011,54;
1766;2018-07-03;3;5,1;9,6;21;29;48,83;2,1;9,8;15,45;1,3;0;1010,69;
1766;2018-07-04;3;7,2;11,3;21,8;30,7;56,42;2,1;6,7;12,95;5;0;1007,75;
1766;2018-07-05;3;10,8;13,5;20,6;27,6;63,75;3,1;9,8;14,75;3,8;0;1007,48;
1766;2018-07-06;3;8;12,2;19,3;26,4;57,08;3,7;12,5;8,533;4,9;0;1013,29;
1766;2018-07-07;3;5,9;9,3;17,8;25,6;58,29;2,9;10,3;14,45;4,1;0;1017,06;
1766;2018-07-08;3;4,2;8,6;17,9;25,4;60,46;3,1;9,4;15,3;0,9;0;1017,66;
1766;2018-07-09;3;6,6;10,2;16,8;23;71,67;3,4;10,8;2,983;5,4;0;1015,98;
1766;2018-07-10;3;9,7;12;15,1;20,8;75,13;4,9;14,2;3,167;5,9;4;1009,79;
1766;2018-07-11;3;7,2;9,7;15,5;19,5;87,5;2,6;10,1;1,117;6,3;3,4;1010,32;
1766;2018-07-12;3;10,2;13,2;19,1;27,4;77,38;2,1;9,4;9,9;3,1;0,5;1011,59;
1766;2018-07-13;3;9,3;11,7;19;26,4;68,96;2,8;7,9;10,983;2,3;0;1014,13;
1766;2018-07-14;3;9,3;13;18,9;25,6;65,04;2,4;8,4;12,117;2,6;0;1013,85;
1766;2018-07-15;3;5,9;9,8;19,8;27,3;57,83;2,2;8,2;15,15;0,4;0;1011,22;
1766;2018-07-16;3;8,5;12,5;22,3;29,8;51,79;2;7,2;14,967;1;0;1007,48;
1766;2018-07-17;3;9,9;13,3;23;30,8;53,71;3,2;10,8;13;2,3;0;1007,83;
1766;2018-07-18;3;8,8;11,8;19,9;26,5;57,25;2,2;9,4;9;2,8;0;1012,2;
1766;2018-07-19;3;6,9;10,4;20,5;28,2;50,79;1,5;7,4;7,717;3,5;0;1011,85;
1766;2018-07-20;3;12,6;15,4;23,5;30,5;45,21;2;7,2;11,25;5,6;0,4;1006,92;
1766;2018-07-21;3;14;16,8;22,5;29,4;58,88;1,7;7,2;4,3;5,5;0;1004,72;
1766;2018-07-22;3;14,1;15,3;22,2;29;61,25;2,8;9,6;9,8;4,2;0;1007,7;
1766;2018-07-23;3;12,8;15,5;23,4;30,9;56,58;1,7;6,2;14,717;2,3;0;1010,27;
1766;2018-07-24;3;13,1;16,2;26,1;34,1;50,58;1,4;7,5;14,65;1;0;1008,35;
1766;2018-07-25;3;16,3;19,1;26,5;35,9;54,79;2,6;10,3;8,467;3,7;0;1008,65;
1766;2018-07-26;3;16,1;19,1;28,5;36;47,08;2,2;11,1;11,267;2,7;0;1008,96;
1766;2018-07-27;3;16;20,6;29,4;35,2;36,63;2,5;13;14,583;1,4;0;1006,3;
1766;2018-07-28;3;10,1;14,2;23,2;28,7;63,42;3,1;15,9;5,983;4,2;0,6;1002,57;
1766;2018-07-29;3;9,9;13,6;22,3;28,6;58,17;3;12,7;3,833;6,3;0;1007,3;
1766;2018-07-30;3;17,9;19,4;26,4;34;45,75;1,8;9,4;10,633;5,4;0;1008,45;
1766;2018-07-31;3;16,3;18,9;25,6;33,1;54,88;3,4;13,2;12,433;4,3;0;1010,16;
1766;2018-08-01;3;11,1;14,3;22,8;29,2;53,58;2,2;8,2;8,833;4,8;0;1014,89;
1766;2018-08-02;3;13,1;16,2;25,6;33,7;49,29;2,1;6,7;12,95;2,3;0;1015,85;
1766;2018-08-03;3;14,4;16,6;26,7;35,1;49,42;2,2;8,6;13,35;0,7;0;1014,53;
1766;2018-08-04;3;15,3;18,6;24,6;31,7;57,08;3,5;11;9,283;4,2;0;1013,16;
1766;2018-08-05;3;10,5;15,3;21,1;27;61,13;2,9;8,2;11,2;2,9;0;1015,75;
1766;2018-08-06;3;8;12;23,3;33,1;50,54;1,7;7,5;14,033;2,5;0;1010,07;
1766;2018-08-07;3;12,2;15,6;27,5;37,5;40,58;2,1;13,9;13,483;1,4;0;1003;
1766;2018-08-08;3;13,9;17,1;22,6;27,7;60,54;3,5;13,7;1,65;5,1;0;1005,05;
1766;2018-08-09;3;11,3;14,3;21,2;29,7;71,25;3,8;17,8;4,433;6,3;5,5;1005,47;
1766;2018-08-10;3;12,5;14,2;18,7;23,5;57,13;5,6;14,7;9,233;4,4;2,1;1013,12;
1766;2018-08-11;3;7,8;10,9;17,1;22,9;60,96;5,2;14,6;9,667;4;0;1014,53;
1766;2018-08-12;3;5,5;8,8;18,8;28;58,92;2,2;9,3;9,567;6;0;1008,73;
1766;2018-08-13;3;14,4;16,1;18,6;25,3;71,29;3;16,3;1,6;6,1;6,1;1000,67;
1766;2018-08-14;3;14,9;16;19,2;24,1;74,42;4,7;14,1;4,317;6,5;0;1006,45;
1766;2018-08-15;3;13,7;15,7;20,3;25,1;69,46;2,8;7,7;2,133;6;0;1012,16;
1766;2018-08-16;3;12,4;15;20,6;27,5;69,88;3;9,6;9,933;4,9;0,7;1009,68;
1766;2018-08-17;3;9,7;12,6;17,6;23;78,67;2;7,2;4,533;4,8;3,8;1011,7;
1766;2018-08-18;3;6,8;9,6;18;25,2;68,46;2,8;11,8;12,383;4;0;1015,38;
1766;2018-08-19;3;9,9;12,2;19,8;25,8;67,54;3,7;12,3;11,033;4;0,1;1013,62;
1766;2018-08-20;3;15,9;18;20,8;24,8;74,42;3,4;8,2;0,55;7;0,1;1012,64;
1766;2018-08-21;3;11,2;13,3;20,5;26,3;72,29;1,4;5,3;3,933;4,8;0;1014,23;
1766;2018-08-22;3;13,7;15,6;23,5;31,3;58,63;2,1;8,9;10,033;3,7;0;1010,37;
1766;2018-08-23;3;11,6;14,5;21,2;27,5;70,29;3,7;11,8;9,433;2,9;1;1005,95;
1766;2018-08-24;3;10,9;13,6;17,1;22;66,42;4,7;14,1;4,067;6,4;2,8;1004,38;
1766;2018-08-25;3;6,5;8,4;13;18,1;77,21;4,6;12,2;3,4;5,5;3,9;1004,17;
1766;2018-08-26;3;3;5,3;14,1;20,4;64,58;2,6;13;9,367;4,4;1,4;1008,53;
1766;2018-08-27;3;11,8;13,1;16,8;22,4;73,83;5,9;17,3;1,683;7,3;1,5;1004,9;
1766;2018-08-28;3;10,8;14;18;22,4;68,04;2;5,7;1,8;5,5;0;1012,45;
1766;2018-08-29;3;8,5;12,5;19,3;27,1;64,96;2,3;7,2;7,667;5,7;13,8;1007,02;
1766;2018-08-30;3;7,2;9,5;15,7;21;84,21;3,8;11,1;2,45;6,2;0,3;1012,86;
1766;2018-08-31;3;5,9;7,8;13,7;19,4;75,71;1,6;7,7;3,883;6,7;0;1016,85;
1766;2018-09-01;3;3,4;6,8;14,5;21,6;71,88;2,2;7,2;9,55;2,1;0;1020,19;
1766;2018-09-02;3;7,6;11,3;18,2;24;62,04;2,5;10,3;11;3,2;0;1018,75;
1766;2018-09-03;3;14;16,1;20,2;24,8;74,46;2;7,7;2,35;6,6;1,9;1011,68;
1766;2018-09-04;3;13,1;15,4;20,9;28;78,17;1,4;7,2;6,233;4,4;0;1010,28;
1766;2018-09-05;3;9,8;12,6;19,7;27;65,38;1,7;7,2;11,233;2;0;1010,52;
1766;2018-09-06;3;9,6;12,1;16,5;19,5;84,42;1,9;5,8;1,667;6,1;1,8;1005,9;
1766;2018-09-07;3;8,8;11,7;15,5;18,9;72,75;4,5;12,7;5,667;4,1;2,2;1006,87;
1766;2018-09-08;3;9,3;11,1;15,1;19,6;64,92;3,6;10,6;5,55;5,8;0;1012,64;
1766;2018-09-09;3;8,7;11,3;17,2;24;66,96;2,5;8,4;4,883;5,5;0;1013,89;
1766;2018-09-10;3;10,9;12,5;17,1;21,1;72,92;2,7;9,3;0,15;6,5;0;1014,66;
1766;2018-09-11;3;13,3;14,5;20;25,2;64,79;5,2;14,4;5,417;6,5;0;1013,97;
1766;2018-09-12;3;12,6;13,1;16,4;21,2;83,96;3,1;9,8;0,183;7,1;0,3;1014,42;
1766;2018-09-13;3;3,9;8,3;14,3;19,7;78,08;1,5;5,7;3,95;5,5;0;1015,01;
1766;2018-09-14;3;1,2;4,8;13,2;20,7;72,17;2,2;8,1;5,917;3,9;0;1014,14;
1766;2018-09-15;3;6,4;9,6;14,9;19,9;72,08;3;9,8;3,45;5,3;0;1016,57;
1766;2018-09-16;3;5,2;8,4;15,3;23,2;70,71;2,1;8,1;8,367;5,6;0;1015,74;
1766;2018-09-17;3;4,7;8,2;16,3;26;67,63;1,5;7,7;10,283;4,8;0;1011,96;
1766;2018-09-18;3;8,4;13,3;21,9;31,5;52,04;4,2;13;11,533;0,5;0;1006,69;
1766;2018-09-19;3;8,5;12,3;20,7;27,6;63,17;4;14,4;9,217;3,4;0;1010,43;
1766;2018-09-20;3;11,9;15,5;20;25,7;61,83;3,9;13;8,75;5,5;0;1008,63;
1766;2018-09-21;3;9;10,2;16,7;22,5;64,21;6,5;21,6;2,267;6,3;7,6;1001,16;
1766;2018-09-22;3;8,5;10,2;12,2;16,4;79,67;4,8;14,2;1,067;6,4;2,6;1011,45;
1766;2018-09-23;3;5,7;7,3;9,8;11,3;93,63;3;9,4;0;7,3;12;1008,05;
1766;2018-09-24;3;1,2;4,5;9,1;15,2;79,58;4,1;16,3;7,9;2,8;0,7;1024,55;
1766;2018-09-25;3;-0,6;1,7;8,1;15,9;83,38;1,1;7,7;6,45;3,6;0;1031,59;
1766;2018-09-26;3;1,3;4;11,6;18,4;67,17;3,1;9,8;8,367;6,2;0;1026,58;
1766;2018-09-27;3;2,6;6,7;15;22,9;58;2,2;7,7;8,533;2,9;0;1019,93;
1766;2018-09-28;3;-0,8;3,6;10,9;17;74,88;2,9;11,1;3,8;4,3;0;1019,67;
1766;2018-09-29;3;-2,4;0,5;7,5;15,6;77,92;0,9;4,6;10,65;3,1;0;1021,85;
1766;2018-09-30;3;-2,4;0,7;9,1;16,9;70,67;1,4;5,7;6,017;5;0;1011,07;
1766;2018-10-01;3;1,5;4,4;8,9;13,8;79,83;3,7;16,6;6,983;4,1;3,5;1010,98;
1766;2018-10-02;3;2,8;4,6;9,3;14,1;87;5;12,9;0,417;5,3;1,9;1010,14;
1766;2018-10-03;3;3,3;7;11,3;16,1;72,75;4;10,6;6,15;6;0;1016,87;
1766;2018-10-04;3;5,6;9,3;12,8;17,1;80,29;2,6;7,9;0,2;6;0;1019,22;
1766;2018-10-05;3;3,9;7;13,1;22,2;79,29;1,7;6,2;10,567;2,3;0;1012,14;
1766;2018-10-06;3;2,4;6;14,6;23,8;77,38;2;7,9;9,85;4,1;0;1003,13;
1766;2018-10-07;3;-0,7;3;10,4;14,5;76,25;3,5;12;8;5,2;0;1012,64;
1766;2018-10-08;3;-1,8;1,5;8,1;16,3;80,25;1,1;5,1;7,233;5,5;0;1015,62;
1766;2018-10-09;3;0,2;3,5;9,8;18,1;85,17;1,2;4,1;7,817;5;0;1015,45;
1766;2018-10-10;3;2;5,3;15,2;24,1;74,88;1,8;8,4;9,95;2,1;0;1011,99;
1766;2018-10-11;3;9,8;13,1;17,9;24;66,96;2,1;6,5;9,283;3,1;0;1007,01;
1766;2018-10-12;3;6,7;10,5;18,7;25,2;67,79;2,8;10,5;9,533;4,3;0;1012,61;
1766;2018-10-13;3;9,9;13,7;20;28,3;61,63;2,4;9,8;9,767;3,5;0;1012,26;
1766;2018-10-14;3;10,7;14,2;19;26,4;56,96;3;11,7;9,667;1;0;1004,65;
1766;2018-10-15;3;6,1;10;16,9;25,3;69,42;1,9;8,1;8,533;2,1;0;1006,65;
1766;2018-10-16;3;5,6;10,2;15,6;24,3;77,92;1;4,3;7,9;4,1;0;1012,16;
1766;2018-10-17;3;4,7;9,4;14,8;22,1;82,92;1,2;3,6;5,75;5,7;0;1012,97;
1766;2018-10-18;3;1,2;6,6;11,8;14,3;93,46;2,1;7,7;0,15;5,9;1;1017,57;
1766;2018-10-19;3;-1,3;2,6;8,1;15,1;87,5;1,7;6,2;7,883;3,8;0;1019,41;
1766;2018-10-20;3;-3,5;-0,2;6,9;15;84,88;1,1;4,6;6,333;3,9;0;1023,77;
1766;2018-10-21;3;-1;2,5;8,3;16,4;84,71;1,3;5,7;5,083;4,8;0;1022,22;
1766;2018-10-22;3;-1;3,3;9,6;15,3;78,96;2,5;9,9;3,417;4,7;0,5;1023,83;
1766;2018-10-23;3;1,6;4,4;10,1;12,7;86,71;6,3;15,1;0;7;3,3;1015,97;
1766;2018-10-24;3;10,7;11,7;13;15,3;89,79;5,7;14,4;2,2;7,3;1;1014,59;
1766;2018-10-25;3;10,4;10,7;11,9;12,8;91,17;4,8;9,8;0,05;7,4;1,9;1010,98;
1766;2018-10-26;3;5,1;6,5;9,9;11,2;87,17;5,1;11,3;0;7;0,6;1000,52;
1766;2018-10-27;3;-0,2;2,7;6,2;10,9;84,25;3,4;10,3;5,983;3,5;0;1001,81;
1766;2018-10-28;3;-1,8;-0,3;3,6;6,9;81,46;4,7;11,7;4,533;5,3;0;1009,76;
1766;2018-10-29;3;2,9;3,6;4,6;5,9;85,25;4,5;11;0;7;10,6;998,64;
1766;2018-10-30;3;3,5;3,7;6,1;9,2;88,92;5,1;19,9;0;7,5;5,8;984,4;
1766;2018-10-31;3;2,3;4,7;9;11,4;74,21;3,9;14,9;5,733;6;0;1006,32;
1766;2018-11-01;3;2,7;6;9,4;10,9;82,04;1,8;6,2;0,35;6,7;3,7;1004,7;
1766;2018-11-02;3;-2,5;0;8,2;10,8;87,71;3,3;10,8;0,783;5;0,2;1014,45;
1766;2018-11-03;3;-3,8;-1,3;2,8;9,5;92,38;1,1;3,6;7,85;3,8;0;1021,81;
1766;2018-11-04;3;-2,5;1,3;7,1;10,7;90,63;1,4;4,6;0,05;5,6;0;1011,15;
1766;2018-11-05;3;0,6;4,4;8,5;12,1;93,96;1,3;6;0;6,3;0;1003,08;
1766;2018-11-06;3;1,4;4,6;10,9;17,7;83,33;1,3;5,5;3,733;5,7;0;1001,12;
1766;2018-11-07;3;2,2;6,5;11,7;17,2;77,13;2,5;8,9;6,917;5,1;0,1;1003,03;
1766;2018-11-08;3;-1,7;1,8;8,9;13,5;83,54;2;6,7;6,233;3,5;4,4;1013,17;
1766;2018-11-09;3;1,1;3;9,8;14;90,92;2,1;6,7;5,967;5,7;0;1007,23;
1766;2018-11-10;3;6,5;9,1;12,2;14,3;82,71;3,9;10,3;0;7,1;1,6;997,99;
1766;2018-11-11;3;8,9;11,3;12,5;14,7;81,67;4,5;12,3;0,383;6,9;1,1;1000,61;
1766;2018-11-12;3;7,4;9,2;10,7;11,6;94,63;2;6,2;0;7,5;1,7;1007,85;
1766;2018-11-13;3;5,4;8;10,3;12,2;83,83;4,2;14,1;2,217;4,6;0,1;1016,12;
1766;2018-11-14;3;-1;1,4;7,2;13,3;89,75;1,9;5,7;6,933;4;0;1021,74;
1766;2018-11-15;3;-1,1;1,7;5;9,5;91,58;1,7;5,1;7,717;2,8;0;1020,11;
1766;2018-11-16;3;-4,8;-3;4,3;11,6;82,54;1,4;6,7;7,683;0,3;0;1022,93;
1766;2018-11-17;3;-5,2;-0,9;4,3;9,5;75,63;2,5;8,2;7,7;0,2;0;1026,42;
1766;2018-11-18;3;-5,3;-2,8;1,3;5,4;77,88;2,8;8,9;5,85;3,7;0;1024,12;
1766;2018-11-19;3;0,8;2,4;4,8;6;79,96;5,2;15,1;0,333;6,5;0;1014,8;
1766;2018-11-20;3;-0,1;0,9;2,6;3,4;78,04;4,7;15,3;0;7,3;1,4;1006,57;
1766;2018-11-21;3;-0,3;1,2;2,8;5,2;81,33;2,9;10,3;1,967;6,6;0;1011,41;
1766;2018-11-22;3;-1,8;0,9;2,5;3,3;84,83;1,9;5,1;0;7;0;1014,39;
1766;2018-11-23;3;-4,8;-1,6;1,7;7,4;90,21;1,5;4,1;6,833;2,2;0;1011,98;
1766;2018-11-24;3;-2,9;-0,9;1,7;3,1;96,67;2,4;7,7;0;7,3;0,8;1005,88;
1766;2018-11-25;3;1,9;2;3;4,5;97,58;2,6;6,7;0;8;0;1005,06;
1766;2018-11-26;3;2,5;3;3,9;5,1;87,58;2,6;8,6;0;7,5;0;1007,04;
1766;2018-11-27;3;-5,1;-1,8;2,2;3,9;81,29;1,6;5,7;0;6,7;0;1014,05;
1766;2018-11-28;3;-3,6;-2;2,6;6,9;81,29;3,5;8,4;0,2;5,7;1,6;1013,61;
1766;2018-11-29;3;6,2;6,8;8,8;10,7;80,38;4,4;10,8;0;7,6;2,1;1006,63;
1766;2018-11-30;3;4,8;7,6;9,7;11,7;78,71;3,3;7,4;0,467;6,4;0;1004,45;
1766;2018-12-01;3;3,6;5,7;8,1;10;82,75;4,3;12;3,433;6,2;3,3;1004,59;
1766;2018-12-02;3;8;8,7;11;13,4;90,38;5,2;12,5;0;7,6;7,5;993,29;
1766;2018-12-03;3;7;7,6;11,8;13,1;88,42;5;13;0,667;6,7;9;993;
1766;2018-12-04;3;-3,9;-1,6;4,5;8,2;88,58;2,7;6,7;6,817;2,8;0;1012,2;
1766;2018-12-05;3;-2,6;-1,6;2,8;6,5;90,88;2,3;6,5;1,717;6,3;1,2;1016,07;
1766;2018-12-06;3;5,4;6,1;9,7;12,2;94,5;3,9;10,6;0;7,8;1,1;1007,83;
1766;2018-12-07;3;4,4;5,9;10,3;11,9;92;6,2;21,1;0;7,6;7,8;998,25;
1766;2018-12-08;3;4,5;6;8;10,2;82,13;7,9;20,7;0,083;6,8;11,2;992,91;
1766;2018-12-09;3;3,5;4,9;7,2;9,3;85,17;7,6;17;1,2;6;3,5;992,65;
1766;2018-12-10;3;1,5;2,6;4,3;6,5;82,92;6,1;15,3;2,55;4,6;2,1;1011,37;
1766;2018-12-11;3;-3,4;-0,4;3,4;6,6;86,08;3,5;8,7;1,333;4,1;0,1;1015,67;
1766;2018-12-12;3;-3,4;-0,3;2,5;5;88;1,6;5,7;2,2;5,1;0;1019,35;
1766;2018-12-13;3;-3,7;-1;1,4;2,8;86,33;2,6;7,7;0;5,8;0;1016,71;
1766;2018-12-14;3;-2,5;-0,7;0,9;2,9;78,96;2,5;7,2;4,333;4,1;0;1017,95;
1766;2018-12-15;3;-3,2;-1,9;0,1;1;68,58;2,7;9,4;0;6,5;0,1;1017,71;
1766;2018-12-16;3;-2,7;-2,1;-0,7;1,3;86,71;2,8;9,6;0;8;2,2;1006,08;
1766;2018-12-17;3;0,8;1,1;3,8;6,6;94,75;2,6;6,5;0;7,4;1,4;1011,69;
1766;2018-12-18;3;2;3,6;5,7;7,9;82,04;3,5;7,7;3,583;7,1;0,1;1014,52;
1766;2018-12-19;3;2,9;4,2;6,5;8,8;80,83;3,4;9,3;0,017;7;0,1;1005,38;
1766;2018-12-20;3;3,9;5,2;7;8,7;87,75;3,5;11,8;0,033;7,3;4,4;1004,83;
1766;2018-12-21;3;5,6;6,8;9,1;12,8;87,33;6,8;21,3;0;7,5;18,5;996,42;
1766;2018-12-22;3;5,8;6,4;7,9;9,6;89,46;4,6;13,2;0,033;7,4;8,4;1004,73;
1766;2018-12-23;3;4,5;5;6,9;8,1;91,92;2,9;8,1;0;7,5;12,8;1010,86;
1766;2018-12-24;3;1,7;2,9;4,8;6;82,96;3,2;10,3;4,15;6,1;0;1021,86;
1766;2018-12-25;3;1,7;2,8;5,1;7,3;78,75;4;9,6;1,6;6,9;0,1;1027,28;
1766;2018-12-26;3;0,1;1,3;3;4;90,46;2,6;7,5;0;7,5;0,4;1024,9;
1766;2018-12-27;3;-3;-1,4;0,9;3,6;90,92;0,9;2,6;1,383;6,3;0;1020,55;
1766;2018-12-28;3;-5,1;-3,4;0;2,9;94,17;1,1;3,1;0;6;0,2;1022,18;
1766;2018-12-29;3;2,3;2,5;5,7;9;92,04;5,1;19,9;0;7,7;1,6;1021,06;
1766;2018-12-30;3;5,6;6,5;7,4;8,6;85,79;4,5;14,9;0,083;7,3;0,8;1024;
1766;2018-12-31;3;7;7,4;8,6;9,6;94;3,3;8,9;0;8;0,6;1025,43;
1766;2019-01-01;3;2,3;3,8;6,7;8,5;82,17;6,8;15,8;0,517;7,1;1,1;1020,18;
1766;2019-01-02;3;-4,7;-1,1;3,6;6,1;65,96;4,5;15,1;6,35;4,4;0;1027,22;
1766;2019-01-03;3;-2,9;-1,1;2,6;4,5;90,79;2,2;5,5;0;7,1;1,1;1031,17;
1766;2019-01-04;3;-3;-1,4;2,9;5,8;95,42;3,9;9,8;0;7,8;1,6;1028,25;
1766;2019-01-05;3;5,3;5,6;7;7,8;95,29;5,4;11,8;0;8;6,5;1021,7;
1766;2019-01-06;3;4,8;5,2;6,4;7;95,21;4;8,2;0,05;7,9;2,3;1024,69;
1766;2019-01-07;3;2,8;3,9;5,6;8,4;93,54;4,5;13,4;0;7,9;8;1021,41;
1766;2019-01-08;3;0,5;1;6;7,7;82;8,4;20,7;0,55;6,5;8,7;1005,55;
1766;2019-01-09;3;-1,2;0,2;3,1;5,1;75,67;5,3;13,9;4,417;4,5;0;1011,08;
1766;2019-01-10;3;-1,9;-1,1;0,5;2;88,54;2;5,1;0,033;6,4;2,2;1019,34;
1766;2019-01-11;3;0,5;0,8;4,6;7,2;96,08;3,7;9,1;0;7,9;2,4;1015,75;
1766;2019-01-12;3;4,6;5,3;6,1;7,2;91,08;5,7;12,5;0;7,5;2,8;1009,17;
1766;2019-01-13;3;5,4;6,3;7,7;8,9;90;7,1;17,5;0;7,3;9,8;996,69;
1766;2019-01-14;3;0,1;1,3;4,3;6,8;77,67;5,2;13,5;2,833;6,2;1;1004,9;
1766;2019-01-15;3;0,4;1,4;5;7;84,04;6,5;14,9;0;7,1;0;1009,28;
1766;2019-01-16;3;4,1;4,9;6,2;7,1;78,08;6,5;12,7;0;7,8;1,7;1001,07;
1766;2019-01-17;3;-1,1;0,1;3,1;5,6;88,33;5,4;14,7;0,367;6,3;4;996,34;
1766;2019-01-18;3;-6,3;-3,8;-0,5;4;84,67;2,2;7,2;6,883;2,9;0;1012,13;
1766;2019-01-19;3;-8,1;-4,1;-1,7;2,1;77,67;1,5;5,1;5,5;6;0;1011,58;
1766;2019-01-20;3;-11;-8,3;-3,6;3,4;78,92;1,1;5,1;7,483;0,9;0;1012,04;
1766;2019-01-21;3;-11,8;-8,8;-4,6;1,2;84,33;1,3;3,6;7,417;1,7;0;1015,06;
1766;2019-01-22;3;-8,8;-6,9;-2,6;2,1;72,29;2,8;7,5;4,367;6;0,6;1001,47;
1766;2019-01-23;3;-13,1;-8,6;-3,5;-1;80,88;2;6;0;6,8;0;995,54;
1766;2019-01-24;3;-14;-8,9;-5,9;-4,5;81,71;1,2;5,1;0;7;0;1005,23;
1766;2019-01-25;3;-5,2;-5,3;-2,6;2,6;86,96;2,3;8,4;0;7,4;10,3;1006,69;
1766;2019-01-26;3;1,8;2,5;5,6;6,6;94,33;5,4;10,8;0;7,9;5,7;996,4;
1766;2019-01-27;3;1,4;3,1;5,2;6,6;89,04;4,9;11,1;0;7,2;3;980,22;
1766;2019-01-28;3;-1,3;0;2,7;5;89,29;5,2;12,9;0;7,2;2,7;986,06;
1766;2019-01-29;3;-3,5;-1,3;1;4;85,21;3,1;8,1;3,2;5,9;0;996,97;
1766;2019-01-30;3;-2,1;-0,7;-0,1;1,3;84,54;2,3;7,7;0,4;7,5;2,3;988,04;
1766;2019-01-31;3;-5;-1,8;-0,2;0,7;89,54;2,2;7,2;0,2;7,2;1,1;990,07;
1766;2019-02-01;3;-5,1;-1,5;1;4,9;84,21;2,2;9,3;0,417;6,3;0,3;984,93;
